Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Mark
1433834.1369854999,-5256.28,+13267.28,+13289.56,+12112.24,+13273.30,-6384.11,+12044.10,+1630.80,+0046.78,+5499.55,-1630.20,+13283.24,+0365.14,+13211.41,+3438.43,-0540.49,+4325.61,-0191.21,+3665.24,+6412.10,+0000.00,+0002.41,-0002.71,-0008.13,0
1433834.140318833,+12411.37,+14032.69,+14450.67,+16247.63,+14819.54,+10190.81,+18446.04,+11360.63,+10869.62,+12373.59,+10077.64,+14594.62,+10257.28,+14427.47,+9348.18,+10119.04,+11886.83,+9649.43,+10927.45,-0472.55,+0000.00,+0002.71,-0002.71,-0008.43,0
1433834.1436521665,+11407.27,-8081.40,-7722.46,-3035.08,-7604.79,+11569.99,-0637.20,+4388.77,+5737.89,+1327.67,+7059.23,-7527.10,+5253.40,-4882.98,+1747.75,+5950.01,+2157.70,+5371.69,+2258.45,-8072.98,+0000.00,+0002.41,-0003.01,-0007.83,0
1433834.1469855,-4548.60,-17066.49,-17088.76,-16022.33,-17072.51,-0395.02,-17009.17,-6445.39,-5267.18,-9523.04,-4004.22,-17082.44,-5078.53,-15029.09,-7237.34,-4562.05,-8547.62,-4353.01,-7375.83,-2612.89,+0000.00,+0002.41,-0002.41,-0008.43,0
1433834.150318833,-13883.97,-2661.40,-3441.38,-7781.11,-3786.17,-12707.89,-10036.27,-8566.33,-9010.21,-7461.16,-9270.36,-3903.52,-8354.31,-4988.01,-5393.15,-8476.90,-7596.00,-7902.12,-6906.63,+4427.28,+0000.00,+0002.11,-0002.71,-0008.43,0
1433834.1536521665,-5658.19,+13331.72,+13353.99,+11835.33,+13337.74,-6319.67,+11450.11,+1090.99,-0408.94,+4991.58,-2113.38,+13347.67,-0097.54,+12697.59,+3502.86,-0999.79,+3810.25,-0700.16,+3160.09,+6347.66,+0000.00,+0002.71,-0002.41,-0008.13,0
1433834.1569855,+11715.02,+14095.39,+14321.70,+15959.47,+14774.82,+9465.10,+18119.24,+10630.55,+10238.42,+11692.06,+9416.11,+14445.00,+9782.05,+13807.44,+9353.59,+9423.72,+11174.30,+8980.34,+10174.32,-0467.14,+0000.00,+0002.71,-0002.71,-0008.43,0
1433834.160318833,+11558.21,-8040.44,-7755.90,-2395.43,-7611.81,+11541.05,-0992.06,+4490.78,+5880.64,+1379.70,+7095.52,-7536.81,+5421.76,-4810.32,+1718.82,+5909.04,+2130.27,+5381.47,+2266.77,-8049.76,+0000.00,+0002.41,-0002.71,-0008.13,0
1433834.1636521665,-4403.39,-17154.30,-17176.58,-15553.35,-17160.32,-0541.28,-17123.30,-6406.77,-5393.71,-9544.88,-4016.89,-17170.26,-5141.46,-15093.46,-7325.15,-4669.73,-8676.70,-4489.73,-7516.51,-2525.08,+0000.00,+0002.41,-0002.71,-0008.43,0
1433834.1669855,-13973.71,-2105.18,-3529.48,-7252.24,-3598.22,-12728.16,-10282.74,-8422.14,-8848.66,-7296.75,-9066.88,-3824.48,-8259.75,-4911.96,-5352.57,-8398.39,-7609.54,-7923.35,-6853.43,+4467.86,+0000.00,+0002.41,-0002.41,-0008.13,0
1433834.170318833,-5228.98,+13356.74,+13379.02,+12530.44,+13362.76,-6294.64,+11900.03,+1751.80,+0075.31,+5497.56,-1636.02,+13372.70,+0404.22,+13212.81,+3527.89,-0515.44,+4284.40,-0258.67,+3645.05,+6322.64,+0000.00,+0002.71,-0002.41,-0008.13,0
1433834.1736521665,+11508.75,+14320.70,+14081.78,+15955.27,+14744.54,+9355.74,+18047.88,+10534.47,+10066.17,+11666.63,+9390.26,+14298.69,+9551.83,+13711.87,+9372.23,+9322.26,+11110.41,+8837.55,+10139.18,-0448.50,+0000.00,+0002.41,-0002.41,-0008.13,0
1433834.1769855,+10883.17,-8018.22,-7856.05,-3231.40,-7673.33,+11564.48,-1253.00,+3727.06,+5075.06,+0699.99,+6381.37,-7663.91,+4683.61,-5504.92,+1742.24,+5174.85,+1510.51,+4715.99,+1602.25,-8044.32,+0000.00,+0002.41,-0002.71,-0008.43,0
1433834.180318833,-5439.88,-17122.39,-17144.66,-16815.92,-17128.41,-1111.28,-17091.38,-7508.56,-6393.39,-10565.41,-5136.72,-17138.34,-6054.02,-16171.47,-7293.23,-5731.04,-9703.30,-5438.95,-8470.55,-2557.00,+0000.00,+0002.11,-0002.41,-0008.13,0
1433834.1836521665,-14128.26,-2554.18,-4032.90,-8581.46,-4167.82,-12989.55,-10459.58,-9317.00,-9768.84,-8220.84,-10207.36,-4479.94,-9091.17,-5942.11,-5404.12,-9374.31,-8460.06,-8707.01,-7757.55,+4416.30,+0000.00,+0002.71,-0002.71,-0008.43,0
1433834.1869855,-5728.31,+13338.16,+13360.44,+11030.76,+13344.18,-6313.23,+11533.70,+0515.72,-1107.83,+4305.69,-3040.78,+13354.12,-0700.05,+11870.61,+3509.31,-1761.20,+3089.19,-1358.02,+2468.38,+6341.22,+0000.00,+0002.71,-0002.41,-0008.43,0
1433834.190318833,+11142.09,+13904.94,+13896.89,+14774.66,+14448.28,+8997.51,+17926.43,+9747.92,+9312.49,+10813.85,+8275.49,+13919.82,+8923.66,+12730.27,+9364.11,+8431.01,+10360.13,+8080.22,+9343.69,-0456.61,+0000.00,+0002.41,-0002.71,-0008.13,0
1433834.1936521665,+10765.17,-8096.51,-7908.64,-4078.45,-7729.45,+11554.87,-1752.09,+3192.20,+4663.56,+0072.41,+5589.11,-7766.95,+4197.27,-6249.36,+1732.64,+4528.93,+0920.51,+4101.19,+0972.00,-8042.23,+0000.00,+0002.41,-0002.71,-0008.13,0
1433834.1969855,-5562.54,-17125.83,-17148.11,-17071.77,-17131.85,-1222.04,-17094.83,-7740.55,-6553.22,-10929.27,-5660.73,-17141.78,-6292.53,-16667.22,-7296.68,-6147.76,-9869.71,-5826.16,-8849.81,-2553.55,+0000.00,+0002.71,-0002.71,-0007.83,0
1433834.200318833,-14203.93,-2604.27,-4068.07,-8650.27,-4047.16,-13099.25,-10975.38,-9378.56,-9764.64,-8452.62,-10476.96,-4496.77,-9182.92,-6217.71,-5402.02,-9654.25,-8495.94,-8920.94,-7961.23,+4418.41,+0000.00,+0002.11,-0002.71,-0008.43,0
1433834.2036521665,-5665.78,+13378.47,+13400.75,+11353.53,+13384.49,-6272.92,+11259.44,+0693.57,-0908.15,+4384.98,-3029.02,+13394.43,-0636.36,+11900.70,+3549.62,-1825.04,+3287.38,-1381.92,+2496.37,+6300.91,+0000.00,+0002.71,-0002.71,-0008.43,0
1433834.2069855,+11132.49,+14185.12,+13834.96,+15231.70,+14599.57,+8863.53,+17738.69,+9876.17,+9436.46,+10869.64,+8314.56,+13997.34,+8893.39,+12756.72,+9370.73,+8387.66,+10427.45,+8037.63,+9339.18,-0450.00,+0000.00,+0002.71,-0002.71,-0008.13,0
1433834.2103188331,+10818.76,-7996.18,-7864.93,-3474.65,-7647.07,+11569.72,-1835.02,+3415.47,+4769.96,+0213.80,+5667.98,-7686.00,+4224.71,-6205.96,+1747.49,+4551.00,+1161.12,+4096.24,+1120.83,-8047.16,+0000.00,+0002.41,-0003.31,-0008.13,0
