KeyBoardLocalX,KeyBoardLocalY
godd
-0.7842408418655396,-0.4667567014694214
-0.7818964123725891,-0.46220970153808594
-0.7806053757667542,-0.45702752470970154
-0.7784879207611084,-0.4565737843513489
-0.7749007940292358,-0.4559953808784485
-0.7732471823692322,-0.45039814710617065
-0.7708585262298584,-0.4446929693222046
-0.766516923904419,-0.4453746974468231
-0.7614615559577942,-0.4507285952568054
-0.7548618316650391,-0.4530159831047058
-0.4954853653907776,-0.4339105486869812
-0.4715500771999359,-0.42078787088394165
-0.4648181200027466,-0.405979722738266
-0.4610844850540161,-0.3988093137741089
-0.45996642112731934,-0.39379018545150757
-0.4581890106201172,-0.39042389392852783
gg
-0.12592244148254395,-0.5835217833518982
-0.1313314139842987,-0.47865718603134155
-0.09604395925998688,-0.480953186750412
-0.04474208503961563,-0.41341838240623474
-0.013031961396336555,-0.4102187752723694
0.018500689417123795,-0.4208287000656128
0.04051104933023453,-0.4322684109210968
0.052876777946949005,-0.41125404834747314
0.08393333852291107,-0.44776636362075806
0.1006069928407669,-0.45679157972335815
0.11131303012371063,-0.4656968116760254
0.11467011272907257,-0.47619593143463135
0.11614756286144257,-0.4865086078643799
0.114412322640419,-0.48737597465515137
0.11634455621242523,-0.4897487461566925
0.1166902631521225,-0.4930241107940674
0.1160733550786972,-0.4921964108943939
0.11238174140453339,-0.48910942673683167
0.11457414925098419,-0.4865535497665405
0.11436314880847931,-0.48332127928733826
d
1.0494842529296875,-0.706733763217926
0.7108317613601685,-0.6361390352249146
0.4385021924972534,-0.5773355960845947
0.18237966299057007,-0.5238941311836243
-0.006476343609392643,-0.4760169982910156
-0.441012442111969,-0.38218873739242554
-0.5550190806388855,-0.36168771982192993
-0.6529765129089355,-0.3396669030189514
-0.6675029993057251,-0.3391912579536438
-0.6677812337875366,-0.33939284086227417
-0.6672075390815735,-0.33955615758895874
-0.6651545763015747,-0.3389497995376587
-0.6624196767807007,-0.33748412132263184
-0.6594270467758179,-0.3345399796962738
-0.6521749496459961,-0.3330731689929962
-0.6411902904510498,-0.3323025703430176
-0.6354072690010071,-0.3306226432323456
-0.630234956741333,-0.3299144208431244
-0.6273439526557922,-0.32923054695129395
-0.6239385604858398,-0.32906946539878845
-0.6214247941970825,-0.3293595016002655
-0.6199438571929932,-0.33037129044532776
-0.6206685304641724,-0.3304201662540436
-0.6212642788887024,-0.3298259973526001
-0.6215547323226929,-0.32806265354156494
-0.6221947073936462,-0.3295764923095703
-0.6241370439529419,-0.32654064893722534
-0.6253549456596375,-0.32511579990386963
-0.6271148920059204,-0.32429617643356323
-0.629867434501648,-0.32417750358581543
