Key,KeyID,HitPointLocal,KeyGroundTruthLocal
),0,(0.251658 -0.5078071),(0.1667489 -0.4289996)
),0,(0.2881855 -0.5092263),(0.1667489 -0.4289996)
$,0,(0.3839595 -0.4677051),(0.5167489 -0.4289994)
$,0,(0.4752667 -0.4642576),(0.5167489 -0.4289994)
$,0,(0.5586953 -0.4679246),(0.5167489 -0.4289994)
$,0,(0.6212558 -0.4707599),(0.5167489 -0.4289994)
$,0,(0.6353058 -0.4652123),(0.5167489 -0.4289994)
$,0,(0.6129091 -0.4373038),(0.5167489 -0.4289994)
$,0,(0.6125973 -0.4342248),(0.5167489 -0.4289994)
$,0,(0.6169004 -0.4367656),(0.5167489 -0.4289994)
$,0,(0.6226115 -0.4405761),(0.5167489 -0.4289994)
$,0,(0.6224935 -0.4498026),(0.5167489 -0.4289994)
$,0,(0.6220399 -0.4389765),(0.5167489 -0.4289994)
$,0,(0.570188 -0.4472378),(0.5167489 -0.4289994)
$,0,(0.5746467 -0.4466663),(0.5167489 -0.4289994)
$,0,(0.5249013 -0.4520589),(0.5167489 -0.4289994)
$,0,(0.4746763 -0.4495585),(0.5167489 -0.4289994)
$,0,(0.4948981 -0.4472649),(0.5167489 -0.4289994)
$,0,(0.5403472 -0.4495436),(0.5167489 -0.4289994)
$,0,(0.6386672 -0.4514435),(0.5167489 -0.4289994)
$,0,(0.625682 -0.4415101),(0.5167489 -0.4289994)
$,0,(0.6464292 -0.4455588),(0.5167489 -0.4289994)
&,0,(0.7290192 -0.4462457),(0.8667486 -0.4289995)
&,0,(0.8508115 -0.4407437),(0.8667486 -0.4289995)
&,0,(0.9142112 -0.4432169),(0.8667486 -0.4289995)
&,0,(0.940361 -0.447877),(0.8667486 -0.4289995)
&,0,(0.9464803 -0.467917),(0.8667486 -0.4289995)
&,0,(0.9641096 -0.4580918),(0.8667486 -0.4289995)
&,0,(0.9595367 -0.4545782),(0.8667486 -0.4289995)
&,0,(0.9525871 -0.4474594),(0.8667486 -0.4289995)
&,0,(0.9518817 -0.4352607),(0.8667486 -0.4289995)
&,0,(0.9465897 -0.4213382),(0.8667486 -0.4289995)
&,0,(0.9441426 -0.4210098),(0.8667486 -0.4289995)
&,0,(0.9437466 -0.4285204),(0.8667486 -0.4289995)
&,0,(0.9460855 -0.4259039),(0.8667486 -0.4289995)
&,0,(0.944815 -0.4267123),(0.8667486 -0.4289995)
&,0,(0.9207772 -0.4271357),(0.8667486 -0.4289995)
&,0,(0.7341735 -0.3756622),(0.8667486 -0.4289995)
$,0,(0.6519531 -0.3424749),(0.5167489 -0.4289994)
$,0,(0.5764477 -0.3405601),(0.5167489 -0.4289994)
$,0,(0.5612652 -0.3239879),(0.5167489 -0.4289994)
$,0,(0.548246 -0.3399137),(0.5167489 -0.4289994)
$,0,(0.5413373 -0.3476947),(0.5167489 -0.4289994)
$,0,(0.4500786 -0.3578929),(0.5167489 -0.4289994)
$,0,(0.4771946 -0.3569332),(0.5167489 -0.4289994)
$,0,(0.5103136 -0.3584909),(0.5167489 -0.4289994)
$,0,(0.522164 -0.362952),(0.5167489 -0.4289994)
$,0,(0.5312986 -0.3675386),(0.5167489 -0.4289994)
$,0,(0.5371891 -0.371314),(0.5167489 -0.4289994)
$,0,(0.5407261 -0.3587652),(0.5167489 -0.4289994)
$,0,(0.5425985 -0.3445457),(0.5167489 -0.4289994)
$,0,(0.5447917 -0.3375785),(0.5167489 -0.4289994)
$,0,(0.5536966 -0.3438876),(0.5167489 -0.4289994)
$,0,(0.5548353 -0.3355714),(0.5167489 -0.4289994)
$,0,(0.449667 -0.3462097),(0.5167489 -0.4289994)
$,0,(0.4887106 -0.3900245),(0.5167489 -0.4289994)
$,0,(0.5351065 -0.4333501),(0.5167489 -0.4289994)
$,0,(0.6051486 -0.4984115),(0.5167489 -0.4289994)
$,0,(0.652063 -0.5469148),(0.5167489 -0.4289994)
',0,(0.9219385 -0.7519401),(0.8972491 -0.8699989)
',0,(0.9672025 -0.7902327),(0.8972491 -0.8699989)
',0,(0.9997371 -0.8090156),(0.8972491 -0.8699989)
',0,(1.00105 -0.8232263),(0.8972491 -0.8699989)
',0,(1.017505 -0.8340272),(0.8972491 -0.8699989)
',0,(1.011956 -0.8496099),(0.8972491 -0.8699989)
',0,(1.005726 -0.870752),(0.8972491 -0.8699989)
',0,(0.9948877 -0.8947837),(0.8972491 -0.8699989)
',0,(0.9924987 -0.9005262),(0.8972491 -0.8699989)
',0,(0.9901732 -0.9131707),(0.8972491 -0.8699989)
',0,(0.9899765 -0.9149636),(0.8972491 -0.8699989)
',0,(0.9897447 -0.915827),(0.8972491 -0.8699989)
',0,(0.9909382 -0.9160591),(0.8972491 -0.8699989)
',0,(0.9903678 -0.9158342),(0.8972491 -0.8699989)
',0,(0.9913489 -0.9165853),(0.8972491 -0.8699989)
',0,(0.9921551 -0.9160494),(0.8972491 -0.8699989)
',0,(0.9929505 -0.917101),(0.8972491 -0.8699989)
',0,(0.9915382 -0.9185562),(0.8972491 -0.8699989)
',0,(0.9895468 -0.9208726),(0.8972491 -0.8699989)
',0,(0.9894571 -0.9232613),(0.8972491 -0.8699989)
',0,(0.9878999 -0.9239637),(0.8972491 -0.8699989)
',0,(0.9866962 -0.923028),(0.8972491 -0.8699989)
',0,(0.9876505 -0.9219801),(0.8972491 -0.8699989)
',0,(0.9881333 -0.9219509),(0.8972491 -0.8699989)
',0,(0.9404153 -0.9146477),(0.8972491 -0.8699989)
',0,(0.751021 -0.8866781),(0.8972491 -0.8699989)
!,0,(0.5768006 -0.8805507),(0.4472486 -0.8699998)
!,0,(0.4964982 -0.8849105),(0.4472486 -0.8699998)
!,0,(0.4735966 -0.8860236),(0.4472486 -0.8699998)
!,0,(0.4616324 -0.8874799),(0.4472486 -0.8699998)
!,0,(0.4569761 -0.8891356),(0.4472486 -0.8699998)
!,0,(0.4509575 -0.8922583),(0.4472486 -0.8699998)
!,0,(0.4489852 -0.8923798),(0.4472486 -0.8699998)
!,0,(0.4495133 -0.8919239),(0.4472486 -0.8699998)
!,0,(0.4501942 -0.8921694),(0.4472486 -0.8699998)
!,0,(0.4614175 -0.8925484),(0.4472486 -0.8699998)
!,0,(0.4715468 -0.8914256),(0.4472486 -0.8699998)
!,0,(0.4760657 -0.8913867),(0.4472486 -0.8699998)
!,0,(0.4776029 -0.8919065),(0.4472486 -0.8699998)
!,0,(0.4809116 -0.8930843),(0.4472486 -0.8699998)
!,0,(0.483899 -0.8821577),(0.4472486 -0.8699998)
!,0,(0.4984818 -0.8872074),(0.4472486 -0.8699998)
!,0,(0.5101793 -0.8888222),(0.4472486 -0.8699998)
!,0,(0.5273463 -0.8685713),(0.4472486 -0.8699998)
!,0,(0.5546587 -0.8659573),(0.4472486 -0.8699998)
!,0,(0.5943828 -0.8769025),(0.4472486 -0.8699998)
!,0,(0.6039648 -0.8694373),(0.4472486 -0.8699998)
!,0,(0.6168611 -0.8737482),(0.4472486 -0.8699998)
!,0,(0.6267549 -0.8792053),(0.4472486 -0.8699998)
!,0,(0.6284099 -0.8832972),(0.4472486 -0.8699998)
!,0,(0.6332035 -0.8936225),(0.4472486 -0.8699998)
!,0,(0.6289799 -0.8852544),(0.4472486 -0.8699998)
!,0,(0.6243442 -0.8804255),(0.4472486 -0.8699998)
!,0,(0.6245215 -0.8767222),(0.4472486 -0.8699998)
!,0,(0.6239707 -0.8729912),(0.4472486 -0.8699998)
!,0,(0.6228786 -0.8729327),(0.4472486 -0.8699998)
!,0,(0.6240516 -0.8766936),(0.4472486 -0.8699998)
!,0,(0.6290834 -0.8798075),(0.4472486 -0.8699998)
!,0,(0.6279559 -0.8745645),(0.4472486 -0.8699998)
!,0,(0.6314344 -0.8757618),(0.4472486 -0.8699998)
!,0,(0.6348206 -0.8784122),(0.4472486 -0.8699998)
!,0,(0.6350665 -0.8810596),(0.4472486 -0.8699998)
!,0,(0.6304224 -0.8859433),(0.4472486 -0.8699998)
!,0,(0.624765 -0.8826731),(0.4472486 -0.8699998)
!,0,(0.618204 -0.8836082),(0.4472486 -0.8699998)
!,0,(0.6086816 -0.8856351),(0.4472486 -0.8699998)
!,0,(0.6034188 -0.8880217),(0.4472486 -0.8699998)
!,0,(0.5930309 -0.8691496),(0.4472486 -0.8699998)
!,0,(0.5808551 -0.8214223),(0.4472486 -0.8699998)
!,0,(0.5888449 -0.8444668),(0.4472486 -0.8699998)
!,0,(0.5871509 -0.8502055),(0.4472486 -0.8699998)
!,0,(0.5856813 -0.8522089),(0.4472486 -0.8699998)
!,0,(0.4852103 -0.8551654),(0.4472486 -0.8699998)
!,0,(0.5218612 -0.8509392),(0.4472486 -0.8699998)
!,0,(0.4062281 -0.7489682),(0.4472486 -0.8699998)
),0,(0.3038195 -0.4407928),(0.1667489 -0.4289996)
$,0,(0.3856534 -0.3521403),(0.5167489 -0.4289994)
$,0,(0.5864085 -0.3616092),(0.5167489 -0.4289994)
$,0,(0.6253071 -0.3872812),(0.5167489 -0.4289994)
$,0,(0.579568 -0.3525149),(0.5167489 -0.4289994)
$,0,(0.5985202 -0.3245808),(0.5167489 -0.4289994)
$,0,(0.6287895 -0.3162991),(0.5167489 -0.4289994)
$,0,(0.5798323 -0.3058329),(0.5167489 -0.4289994)
$,0,(0.5464507 -0.2939025),(0.5167489 -0.4289994)
$,0,(0.5321224 -0.2892577),(0.5167489 -0.4289994)
$,0,(0.5320157 -0.2877618),(0.5167489 -0.4289994)
$,0,(0.5364429 -0.2966018),(0.5167489 -0.4289994)
$,0,(0.5476736 -0.3022417),(0.5167489 -0.4289994)
$,0,(0.5576308 -0.2999018),(0.5167489 -0.4289994)
$,0,(0.5626429 -0.2982483),(0.5167489 -0.4289994)
$,0,(0.5285562 -0.3015012),(0.5167489 -0.4289994)
$,0,(0.5496441 -0.3072713),(0.5167489 -0.4289994)
$,0,(0.5843587 -0.3119661),(0.5167489 -0.4289994)
$,0,(0.6185018 -0.3192839),(0.5167489 -0.4289994)
$,0,(0.6340904 -0.2815828),(0.5167489 -0.4289994)
$,0,(0.5087744 -0.2830418),(0.5167489 -0.4289994)
$,0,(0.4602084 -0.2854345),(0.5167489 -0.4289994)
$,0,(0.4345999 -0.2865812),(0.5167489 -0.4289994)
$,0,(0.4156927 -0.2880814),(0.5167489 -0.4289994)
$,0,(0.4044161 -0.2897546),(0.5167489 -0.4289994)
$,0,(0.3968585 -0.2926704),(0.5167489 -0.4289994)
$,0,(0.3958414 -0.2946745),(0.5167489 -0.4289994)
$,0,(0.4108742 -0.2887782),(0.5167489 -0.4289994)
$,0,(0.446632 -0.2788376),(0.5167489 -0.4289994)
$,0,(0.6064783 -0.2800882),(0.5167489 -0.4289994)
&,0,(0.72554 -0.2820713),(0.8667486 -0.4289995)
&,0,(0.7286747 -0.2823192),(0.8667486 -0.4289995)
&,0,(0.7286562 -0.2785886),(0.8667486 -0.4289995)
&,0,(0.7285227 -0.2769085),(0.8667486 -0.4289995)
&,0,(0.7314802 -0.2736014),(0.8667486 -0.4289995)
&,0,(0.7317142 -0.2734537),(0.8667486 -0.4289995)
&,0,(0.7344751 -0.2718222),(0.8667486 -0.4289995)
&,0,(0.7361113 -0.2695223),(0.8667486 -0.4289995)
&,0,(0.7367707 -0.2689385),(0.8667486 -0.4289995)
&,0,(0.737098 -0.2671924),(0.8667486 -0.4289995)
&,0,(0.7372038 -0.2644188),(0.8667486 -0.4289995)
&,0,(0.7373918 -0.263402),(0.8667486 -0.4289995)
&,0,(0.7376535 -0.2584596),(0.8667486 -0.4289995)
&,0,(0.7369153 -0.2512747),(0.8667486 -0.4289995)
&,0,(0.7352014 -0.2454987),(0.8667486 -0.4289995)
$,0,(0.6425728 -0.32808),(0.5167489 -0.4289994)
$,0,(0.6140382 -0.343928),(0.5167489 -0.4289994)
$,0,(0.6080811 -0.3545028),(0.5167489 -0.4289994)
$,0,(0.6002445 -0.3591613),(0.5167489 -0.4289994)
$,0,(0.5887078 -0.3630108),(0.5167489 -0.4289994)
$,0,(0.5900563 -0.3639504),(0.5167489 -0.4289994)
$,0,(0.5929302 -0.3638123),(0.5167489 -0.4289994)
$,0,(0.5922468 -0.3638699),(0.5167489 -0.4289994)
$,0,(0.5905567 -0.364047),(0.5167489 -0.4289994)
$,0,(0.5872779 -0.3643171),(0.5167489 -0.4289994)
$,0,(0.5806427 -0.3659711),(0.5167489 -0.4289994)
$,0,(0.4853289 -0.3692362),(0.5167489 -0.4289994)
),0,(0.3051773 -0.3771145),(0.1667489 -0.4289996)
(,0,(-0.08959444 -0.3756985),(-0.1832511 -0.429)
(,0,(-0.1387729 -0.3757465),(-0.1832511 -0.429)
(,0,(-0.1716245 -0.3757471),(-0.1832511 -0.429)
(,0,(-0.1496317 -0.3766161),(-0.1832511 -0.429)
(,0,(-0.1667567 -0.3798506),(-0.1832511 -0.429)
(,0,(-0.1688411 -0.3812854),(-0.1832511 -0.429)
(,0,(-0.1439667 -0.382694),(-0.1832511 -0.429)
(,0,(-0.1389839 -0.3848946),(-0.1832511 -0.429)
(,0,(-0.1343157 -0.3855734),(-0.1832511 -0.429)
(,0,(-0.1318063 -0.3864604),(-0.1832511 -0.429)
(,0,(-0.1304809 -0.3874559),(-0.1832511 -0.429)
(,0,(-0.1297866 -0.3871029),(-0.1832511 -0.429)
(,0,(-0.12707 -0.3888292),(-0.1832511 -0.429)
(,0,(-0.1374552 -0.3992606),(-0.1832511 -0.429)
(,0,(-0.1112926 -0.4043048),(-0.1832511 -0.429)
(,0,(-0.06524207 -0.4086419),(-0.1832511 -0.429)
),0,(0.04023359 -0.4153296),(0.1667489 -0.4289996)
),0,(0.06349804 -0.4179934),(0.1667489 -0.4289996)
),0,(0.07476272 -0.4214286),(0.1667489 -0.4289996)
),0,(0.08732261 -0.4293414),(0.1667489 -0.4289996)
),0,(0.09673284 -0.4359055),(0.1667489 -0.4289996)
),0,(0.09774284 -0.4362916),(0.1667489 -0.4289996)
),0,(0.09542154 -0.4340384),(0.1667489 -0.4289996)
),0,(0.09454624 -0.4316096),(0.1667489 -0.4289996)
),0,(0.09486721 -0.4305781),(0.1667489 -0.4289996)
),0,(0.09471388 -0.4317837),(0.1667489 -0.4289996)
),0,(0.09646268 -0.432483),(0.1667489 -0.4289996)
),0,(0.09457888 -0.4349808),(0.1667489 -0.4289996)
),0,(0.09595306 -0.4381391),(0.1667489 -0.4289996)
),0,(0.09696202 -0.4389186),(0.1667489 -0.4289996)
),0,(0.09814726 -0.4405279),(0.1667489 -0.4289996)
),0,(0.09825946 -0.4411),(0.1667489 -0.4289996)
),0,(0.09935872 -0.4426297),(0.1667489 -0.4289996)
),0,(0.1006797 -0.4441816),(0.1667489 -0.4289996)
),0,(0.09945424 -0.4431124),(0.1667489 -0.4289996)
),0,(0.1272729 -0.4415997),(0.1667489 -0.4289996)
),0,(0.164456 -0.4429734),(0.1667489 -0.4289996)
),0,(0.1935889 -0.4444822),(0.1667489 -0.4289996)
),0,(0.2189863 -0.4456344),(0.1667489 -0.4289996)
),0,(0.2318469 -0.4467711),(0.1667489 -0.4289996)
),0,(0.2441073 -0.4488474),(0.1667489 -0.4289996)
),0,(0.253628 -0.4513609),(0.1667489 -0.4289996)
),0,(0.2590255 -0.4526926),(0.1667489 -0.4289996)
),0,(0.2614895 -0.4557181),(0.1667489 -0.4289996)
),0,(0.2651743 -0.4558698),(0.1667489 -0.4289996)
),0,(0.2676216 -0.4549199),(0.1667489 -0.4289996)
),0,(0.2718846 -0.453683),(0.1667489 -0.4289996)
),0,(0.2734623 -0.4518283),(0.1667489 -0.4289996)
),0,(0.2714459 -0.4501758),(0.1667489 -0.4289996)
),0,(0.2719373 -0.4491553),(0.1667489 -0.4289996)
),0,(0.2710042 -0.4465826),(0.1667489 -0.4289996)
),0,(0.2719623 -0.4441055),(0.1667489 -0.4289996)
),0,(0.2731309 -0.4373109),(0.1667489 -0.4289996)
),0,(0.2746079 -0.4354548),(0.1667489 -0.4289996)
),0,(0.2771944 -0.4331893),(0.1667489 -0.4289996)
),0,(0.276537 -0.4302935),(0.1667489 -0.4289996)
),0,(0.2742157 -0.427876),(0.1667489 -0.4289996)
),0,(0.2712843 -0.4226086),(0.1667489 -0.4289996)
),0,(0.2654321 -0.4200903),(0.1667489 -0.4289996)
),0,(0.2621267 -0.4170276),(0.1667489 -0.4289996)
),0,(0.2620939 -0.4173949),(0.1667489 -0.4289996)
),0,(0.2642975 -0.420017),(0.1667489 -0.4289996)
),0,(0.2578962 -0.4210929),(0.1667489 -0.4289996)
),0,(0.2558455 -0.421092),(0.1667489 -0.4289996)
),0,(0.258368 -0.4212774),(0.1667489 -0.4289996)
),0,(0.2585739 -0.414275),(0.1667489 -0.4289996)
),0,(0.2610237 -0.4129012),(0.1667489 -0.4289996)
),0,(0.2608666 -0.4104571),(0.1667489 -0.4289996)
),0,(0.2589426 -0.4085318),(0.1667489 -0.4289996)
),0,(0.2587191 -0.4085126),(0.1667489 -0.4289996)
),0,(0.2578679 -0.4121473),(0.1667489 -0.4289996)
),0,(0.2674661 -0.4089549),(0.1667489 -0.4289996)
$,0,(0.4159931 -0.408545),(0.5167489 -0.4289994)
$,0,(0.5238135 -0.4111489),(0.5167489 -0.4289994)
$,0,(0.5839427 -0.4114656),(0.5167489 -0.4289994)
$,0,(0.611576 -0.4131711),(0.5167489 -0.4289994)
$,0,(0.6270276 -0.4130559),(0.5167489 -0.4289994)
$,0,(0.630977 -0.4125413),(0.5167489 -0.4289994)
$,0,(0.6318213 -0.4117255),(0.5167489 -0.4289994)
$,0,(0.628575 -0.4114498),(0.5167489 -0.4289994)
$,0,(0.6290151 -0.4118158),(0.5167489 -0.4289994)
$,0,(0.6293224 -0.4115403),(0.5167489 -0.4289994)
$,0,(0.6282334 -0.4107949),(0.5167489 -0.4289994)
$,0,(0.6262468 -0.4113717),(0.5167489 -0.4289994)
$,0,(0.6244965 -0.4101177),(0.5167489 -0.4289994)
$,0,(0.6241162 -0.4101183),(0.5167489 -0.4289994)
$,0,(0.6232183 -0.4081811),(0.5167489 -0.4289994)
$,0,(0.622261 -0.4076112),(0.5167489 -0.4289994)
$,0,(0.6218379 -0.4062415),(0.5167489 -0.4289994)
$,0,(0.6218214 -0.40374),(0.5167489 -0.4289994)
$,0,(0.6209571 -0.4009193),(0.5167489 -0.4289994)
$,0,(0.6211202 -0.3989468),(0.5167489 -0.4289994)
$,0,(0.6195588 -0.3962579),(0.5167489 -0.4289994)
$,0,(0.6177651 -0.3931077),(0.5167489 -0.4289994)
$,0,(0.6176324 -0.3913934),(0.5167489 -0.4289994)
$,0,(0.6172704 -0.3906246),(0.5167489 -0.4289994)
$,0,(0.6171949 -0.3898227),(0.5167489 -0.4289994)
$,0,(0.6174572 -0.3906483),(0.5167489 -0.4289994)
$,0,(0.6170411 -0.3905453),(0.5167489 -0.4289994)
$,0,(0.6158762 -0.3911353),(0.5167489 -0.4289994)
$,0,(0.6152617 -0.3912497),(0.5167489 -0.4289994)
$,0,(0.6138461 -0.3918631),(0.5167489 -0.4289994)
$,0,(0.6132286 -0.3920767),(0.5167489 -0.4289994)
$,0,(0.6143163 -0.3932095),(0.5167489 -0.4289994)
$,0,(0.6140132 -0.393671),(0.5167489 -0.4289994)
$,0,(0.6167083 -0.3942723),(0.5167489 -0.4289994)
$,0,(0.6174679 -0.3969909),(0.5167489 -0.4289994)
$,0,(0.6196003 -0.3989333),(0.5167489 -0.4289994)
$,0,(0.6209766 -0.3998529),(0.5167489 -0.4289994)
$,0,(0.6220089 -0.3997114),(0.5167489 -0.4289994)
$,0,(0.6237309 -0.4000866),(0.5167489 -0.4289994)
$,0,(0.623296 -0.3993294),(0.5167489 -0.4289994)
$,0,(0.6237905 -0.398448),(0.5167489 -0.4289994)
$,0,(0.6236051 -0.3972826),(0.5167489 -0.4289994)
$,0,(0.6224312 -0.3966077),(0.5167489 -0.4289994)
$,0,(0.6233574 -0.3963416),(0.5167489 -0.4289994)
$,0,(0.6168361 -0.3895522),(0.5167489 -0.4289994)
$,0,(0.4280455 -0.3818073),(0.5167489 -0.4289994)
),0,(0.1976358 -0.3990495),(0.1667489 -0.4289996)
),0,(0.0816405 -0.3927363),(0.1667489 -0.4289996)
(,0,(-0.05980553 -0.3953519),(-0.1832511 -0.429)
(,0,(-0.06503211 -0.4033385),(-0.1832511 -0.429)
(,0,(-0.08933754 -0.4182734),(-0.1832511 -0.429)
(,0,(-0.09900109 -0.4336626),(-0.1832511 -0.429)
(,0,(-0.08674623 -0.4230014),(-0.1832511 -0.429)
(,0,(-0.08383276 -0.4215831),(-0.1832511 -0.429)
(,0,(-0.08291544 -0.4206918),(-0.1832511 -0.429)
(,0,(-0.08686514 -0.426827),(-0.1832511 -0.429)
(,0,(-0.07190602 -0.4257616),(-0.1832511 -0.429)
(,0,(-0.06525086 -0.4232202),(-0.1832511 -0.429)
(,0,(-0.05799995 -0.418182),(-0.1832511 -0.429)
(,0,(-0.04790411 -0.4154539),(-0.1832511 -0.429)
(,0,(-0.044069 -0.4091321),(-0.1832511 -0.429)
),0,(0.02720788 -0.3650522),(0.1667489 -0.4289996)
),0,(0.02870977 -0.3670573),(0.1667489 -0.4289996)
),0,(0.025163 -0.3761657),(0.1667489 -0.4289996)
),0,(0.02524749 -0.3720406),(0.1667489 -0.4289996)
(,0,(-0.06427766 -0.3944063),(-0.1832511 -0.429)
(,0,(-0.1409081 -0.3920321),(-0.1832511 -0.429)
(,0,(-0.1877995 -0.387583),(-0.1832511 -0.429)
(,0,(-0.2111364 -0.385014),(-0.1832511 -0.429)
(,0,(-0.2285128 -0.3818692),(-0.1832511 -0.429)
(,0,(-0.2419689 -0.3795519),(-0.1832511 -0.429)
(,0,(-0.2464498 -0.3800483),(-0.1832511 -0.429)
(,0,(-0.2494391 -0.3804809),(-0.1832511 -0.429)
(,0,(-0.2516674 -0.38031),(-0.1832511 -0.429)
(,0,(-0.255168 -0.3800091),(-0.1832511 -0.429)
(,0,(-0.2592587 -0.3791639),(-0.1832511 -0.429)
(,0,(-0.2642996 -0.3771872),(-0.1832511 -0.429)
(,0,(-0.2711884 -0.3754311),(-0.1832511 -0.429)
(,0,(-0.2744687 -0.3685261),(-0.1832511 -0.429)
(,0,(-0.2793691 -0.3622059),(-0.1832511 -0.429)
(,0,(-0.2605262 -0.3521901),(-0.1832511 -0.429)
(,0,(-0.2468056 -0.3434209),(-0.1832511 -0.429)
(,0,(-0.2675996 -0.3458649),(-0.1832511 -0.429)
(,0,(-0.2789805 -0.3480975),(-0.1832511 -0.429)
(,0,(-0.2903709 -0.3492675),(-0.1832511 -0.429)
(,0,(-0.3044013 -0.3508888),(-0.1832511 -0.429)
(,0,(-0.319285 -0.3523852),(-0.1832511 -0.429)
(,0,(-0.3001874 -0.3609046),(-0.1832511 -0.429)
(,0,(-0.2797421 -0.3622336),(-0.1832511 -0.429)
(,0,(-0.2648129 -0.3633275),(-0.1832511 -0.429)
(,0,(-0.2461831 -0.3641053),(-0.1832511 -0.429)
(,0,(-0.2144179 -0.3640723),(-0.1832511 -0.429)
(,0,(-0.1610318 -0.3633309),(-0.1832511 -0.429)
(,0,(-0.1412882 -0.3632194),(-0.1832511 -0.429)
(,0,(-0.1293569 -0.3632642),(-0.1832511 -0.429)
(,0,(-0.1194166 -0.3646035),(-0.1832511 -0.429)
(,0,(-0.111506 -0.3658142),(-0.1832511 -0.429)
(,0,(-0.1073504 -0.3664258),(-0.1832511 -0.429)
(,0,(-0.1023367 -0.3665964),(-0.1832511 -0.429)
(,0,(-0.09876968 -0.3664246),(-0.1832511 -0.429)
(,0,(-0.09674372 -0.3669349),(-0.1832511 -0.429)
(,0,(-0.09590448 -0.3664667),(-0.1832511 -0.429)
(,0,(-0.09676115 -0.3661453),(-0.1832511 -0.429)
(,0,(-0.09534599 -0.3664707),(-0.1832511 -0.429)
(,0,(-0.0941688 -0.3663435),(-0.1832511 -0.429)
(,0,(-0.09439529 -0.3664121),(-0.1832511 -0.429)
(,0,(-0.0923662 -0.3669897),(-0.1832511 -0.429)
(,0,(-0.09188996 -0.3676058),(-0.1832511 -0.429)
(,0,(-0.09148197 -0.3686966),(-0.1832511 -0.429)
(,0,(-0.09063469 -0.3689738),(-0.1832511 -0.429)
(,0,(-0.09404825 -0.3689167),(-0.1832511 -0.429)
(,0,(-0.09084718 -0.3700328),(-0.1832511 -0.429)
(,0,(-0.08860977 -0.370749),(-0.1832511 -0.429)
(,0,(-0.08622827 -0.3707911),(-0.1832511 -0.429)
(,0,(-0.08425938 -0.3722923),(-0.1832511 -0.429)
(,0,(-0.08141296 -0.3743312),(-0.1832511 -0.429)
(,0,(-0.07997529 -0.3756244),(-0.1832511 -0.429)
(,0,(-0.07669957 -0.3758885),(-0.1832511 -0.429)
(,0,(-0.07570343 -0.3764825),(-0.1832511 -0.429)
(,0,(-0.07440554 -0.3774382),(-0.1832511 -0.429)
(,0,(-0.07310526 -0.3782087),(-0.1832511 -0.429)
(,0,(-0.07138418 -0.3794492),(-0.1832511 -0.429)
(,0,(-0.07062913 -0.3797078),(-0.1832511 -0.429)
(,0,(-0.07039846 -0.3797448),(-0.1832511 -0.429)
(,0,(-0.06963433 -0.3816985),(-0.1832511 -0.429)
(,0,(-0.06977962 -0.3826602),(-0.1832511 -0.429)
(,0,(-0.06918342 -0.3827998),(-0.1832511 -0.429)
(,0,(-0.06984608 -0.3847107),(-0.1832511 -0.429)
(,0,(-0.07037015 -0.3844724),(-0.1832511 -0.429)
(,0,(-0.07102431 -0.3860045),(-0.1832511 -0.429)
(,0,(-0.07106797 -0.3867835),(-0.1832511 -0.429)
(,0,(-0.07175954 -0.3879425),(-0.1832511 -0.429)
(,0,(-0.0722167 -0.3886385),(-0.1832511 -0.429)
(,0,(-0.07399933 -0.3889683),(-0.1832511 -0.429)
(,0,(-0.07460998 -0.3901979),(-0.1832511 -0.429)
(,0,(-0.07435204 -0.3898363),(-0.1832511 -0.429)
(,0,(-0.07495613 -0.3893718),(-0.1832511 -0.429)
(,0,(-0.07621409 -0.3894091),(-0.1832511 -0.429)
(,0,(-0.07887365 -0.3894943),(-0.1832511 -0.429)
(,0,(-0.08030669 -0.3884972),(-0.1832511 -0.429)
(,0,(-0.08009852 -0.3880738),(-0.1832511 -0.429)
(,0,(-0.08109377 -0.3884225),(-0.1832511 -0.429)
(,0,(-0.08131833 -0.387147),(-0.1832511 -0.429)
(,0,(-0.08189292 -0.3869308),(-0.1832511 -0.429)
(,0,(-0.08151011 -0.3866994),(-0.1832511 -0.429)
(,0,(-0.08539723 -0.385832),(-0.1832511 -0.429)
(,0,(-0.08773462 -0.3851824),(-0.1832511 -0.429)
(,0,(-0.0906098 -0.3853638),(-0.1832511 -0.429)
(,0,(-0.09412961 -0.385882),(-0.1832511 -0.429)
(,0,(-0.1021892 -0.3851482),(-0.1832511 -0.429)
(,0,(-0.1202259 -0.3840186),(-0.1832511 -0.429)
(,0,(-0.3055671 -0.3876284),(-0.1832511 -0.429)
;,0,(-0.4082201 -0.3953888),(-0.533251 -0.429)
;,0,(-0.4257166 -0.397585),(-0.533251 -0.429)
;,0,(-0.4379707 -0.4002798),(-0.533251 -0.429)
;,0,(-0.4475802 -0.4019907),(-0.533251 -0.429)
;,0,(-0.4572639 -0.4025352),(-0.533251 -0.429)
;,0,(-0.4639784 -0.4032587),(-0.533251 -0.429)
;,0,(-0.4713148 -0.404788),(-0.533251 -0.429)
;,0,(-0.4756477 -0.406353),(-0.533251 -0.429)
;,0,(-0.4838504 -0.4068691),(-0.533251 -0.429)
;,0,(-0.4926957 -0.4086871),(-0.533251 -0.429)
;,0,(-0.5003427 -0.4092613),(-0.533251 -0.429)
;,0,(-0.5035928 -0.4089428),(-0.533251 -0.429)
