Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24
643.9271279999999,1737.3383243218254,1309.5987153044905,818.3923006798391,1627.2300904859276,1385.8290611095033,1324.5329726683021,1426.4039485865565,1203.9815557467318,1342.9860958811994,1325.383568817073,1397.4059946977973,1322.2896184435012,1392.8615681776305,1357.3922169141742,1337.3121721376524,1341.9124538611582,1339.2807994263608,1325.2632120572039,1298.686589554938,-240.34000731708792,0.0,-0.013689788495891227,0.00022830279685600194,-0.032760178326862156
643.9304613333333,1690.2135140574878,1263.6424259199894,784.908082296912,1576.127527326796,1337.5078612144932,1278.6522250270275,1375.463853542631,1152.5139550641607,1294.8154013058988,1279.5028148165572,1349.111741756135,1276.3808505351303,1344.5683145321786,1306.8618613361296,1288.7543464721589,1293.3754513385402,1292.1609340319308,1275.2579932285666,1250.4122415439247,-161.7909595820085,0.0,-0.0005513518089590606,0.008503184092182094,-0.0227476411287688
643.9337946666666,1700.659407769541,1275.0958936782777,822.063517570665,1585.5808961763223,1346.256935031204,1290.7420863310745,1380.5735710277986,1161.1292183515052,1304.2926517783935,1291.7920732388807,1358.4358019369934,1288.8394207300432,1353.9382680362223,1315.1395455646625,1297.9183368838621,1302.486909447211,1303.3159207393167,1283.6275838770975,1260.3586247163362,-141.03127687898143,0.0,0.0179990411006744,0.013970530955678004,0.011575476684759327
643.9371279999999,1755.090506610086,1330.3178794350167,916.3318576489777,1642.7888199032159,1399.1299556767208,1346.9493856978115,1428.541724015915,1216.007375123154,1358.6206038420185,1348.8226723218997,1412.5495742256344,1346.0182708131256,1407.9910246014902,1369.420886267133,1351.685213577371,1356.3343072859097,1359.3718250082763,1337.309400830474,1315.2308720623362,-165.84947195609323,0.0,0.034938468041087495,0.012300544303070983,0.0601713188844396
643.9404613333332,1804.287399147714,1380.0623484442594,1015.7182154706913,1698.1487894853283,1447.6984378578538,1397.944790205273,1470.947020437114,1267.404859924086,1409.2693839784201,1401.5721464747558,1462.9266376778096,1398.7365382582939,1458.0487124203705,1420.8584013980296,1401.4305147103341,1406.3145896309798,1411.3351030447661,1387.48729941568,1366.099185152797,-185.33616638733997,0.0,0.04592123415014403,0.0048552973396710445,0.10748351177912321
643.9437946666666,1811.8236945306853,1387.9083878344093,1078.4509660685694,1713.7952352060229,1456.310542614126,1407.4241646916003,1472.4172174591777,1278.4996913814844,1420.1622557711366,1413.742537052883,1473.5193652707767,1410.6581451248226,1467.9765667343136,1432.8756740518074,1411.2450124558577,1416.3805456088735,1422.9129293792248,1397.888265955887,1376.7278119965813,-167.75983163158043,0.0,0.04992563931157942,-0.0019897239771607925,0.13877734190973842
643.9471279999999,1787.5496055300762,1363.734241864961,1107.7432003275057,1697.5470343412,1435.338484527611,1385.5669325265876,1443.8154582427057,1259.0540520613965,1401.0213094520573,1395.130604825328,1454.0969122505376,1391.6546320099442,1447.53390407504,1414.6895759875392,1391.2217443626691,1396.4075921904373,1403.8826551907814,1378.2050796139963,1356.9485855663743,-129.32930360272852,0.0,0.0478602935941928,-0.0007017605290783022,0.14616269814612026
643.9504613333332,1770.8502414253092,1346.9605809084455,1136.8235586624746,1686.7749236272482,1424.1897892450738,1372.1524553575969,1425.143699109936,1248.4424147822515,1390.6445717187057,1384.8289249241325,1443.4941589769746,1380.9371444766707,1435.5855362967427,1404.7470057898558,1380.6104773859256,1385.4383515317822,1393.302277458441,1367.3936710520584,1345.8392250150732,-110.76698042540856,0.0,0.04068963403184431,0.012850651003285356,0.13134518258216002
643.9537946666666,1782.7417717443095,1358.6402695166462,1182.5800776898882,1701.0456232912932,1443.297107259311,1388.4603734924312,1437.3897378846577,1267.4024747349358,1409.183830024871,1403.3632839611437,1461.8489701788349,1399.110769907857,1452.29557545967,1423.1101992859778,1399.9437127742967,1403.8788363935607,1411.676307450552,1385.8986709112287,1363.8463086107624,-131.69309666232272,0.0,0.028919106329635756,0.03700935382069123,0.10414334458137056
643.9571279999999,1801.551816246072,1377.1406446874264,1222.028873343822,1718.1458534877343,1469.9524181625152,1412.8059275920136,1458.200472530818,1293.6759981578307,1434.1093798194706,1428.504115977044,1486.5588006178932,1423.9466232514403,1475.073942634559,1447.45960043996,1426.8575280948767,1429.3626917032104,1436.8033740816713,1411.4995674799436,1388.6397318316144,-169.18538014597715,0.0,0.013835715430970548,0.06533993481092894,0.07796906547451585
643.9604613333332,1788.5961730412769,1363.8152589765364,1217.857685206773,1699.817253570021,1464.3427608461507,1406.197456450987,1447.8043429881436,1287.986655630224,1426.1599965641904,1421.1075514522058,1478.2795590432825,1416.2501807619165,1464.6003961713636,1438.9916205001473,1421.955666432771,1422.6310003592641,1429.6304284989933,1405.1185521693678,1381.0463668228854,-180.89498705362274,0.0,-0.0010758532388331983,0.08981954825550145,0.06446769098607712
643.9637946666666,1732.3648564160899,1307.1729253714734,1161.7585778064854,1635.7083874628825,1414.094526823258,1356.6306064500566,1393.5778109410112,1238.5012723056166,1373.6780897183153,1369.4290836266534,1425.3304252713158,1364.2423229357262,1409.266191507254,1386.6032165600232,1373.1634576799172,1371.8644559680174,1378.5303429264673,1355.0558214647428,1329.430763726297,-150.25972866698092,0.0,-0.010665662398914998,0.10376180894955035,0.06933273401729032
643.9671279999999,1662.53461540125,1236.88066965687,1087.3045594182724,1556.9574813455256,1348.4621130798266,1293.2763874189886,1324.4151851892152,1174.8123427178932,1306.5994826461715,1303.1837598563088,1357.7119761261788,1297.6779196033315,1339.220516530252,1320.6758487149666,1309.845001486624,1306.734078740501,1313.282799728552,1290.9725581559042,1263.7263606562165,-107.12819952426324,0.0,-0.011090625308449186,0.1031386616630953,0.09045493859486003
643.9704613333332,1622.3643126514094,1196.1821431310323,1041.3774901697507,1508.1353508250065,1310.6919858875276,1259.0422403795933,1283.3480426523333,1140.1432235500856,1268.694278299431,1265.909192178074,1319.3102878459576,1260.2237169763384,1298.58744002914,1285.1466252742373,1275.22756183328,1270.7294326335864,1277.359127506123,1256.2220270125317,1227.6778108546778,-98.80389760156547,0.0,-0.0032502615016958346,0.08693219148010661,0.11862527584804386
643.9737946666665,1630.0819241431582,1203.337972759839,1044.9962308275672,1508.315750480293,1319.272373823857,1272.0559242585086,1288.977968542523,1152.7066037763873,1278.7569498238113,1276.266103028696,1329.021391337788,1270.7256216336184,1306.5806663446588,1298.64774356939,1287.7520962087542,1282.4207455800051,1289.2034057948626,1269.1813976344038,1240.0018012420148,-140.03624168067415,0.0,0.006279206170268127,0.05766194645707132,0.1405224370899919
643.9771279999999,1665.5937320239875,1238.379882717587,1079.8481036693215,1537.6726495676344,1354.5169437327686,1312.3732029237146,1322.0506803096132,1192.5783947950263,1317.15378302973,1314.6321353166586,1367.268568389476,1309.7393867812134,1343.9693454002386,1341.1422471266878,1327.6948116728076,1322.0407717487979,1328.8944046176102,1309.9241514595,1280.9039004631554,-197.0998919918431,0.0,0.008187579036083666,0.022014497071161283,0.14341220780019034
643.9804613333332,1692.683051854461,1265.3016422852907,1110.5296022882153,1559.7473410194752,1380.708504852585,1344.0795015552358,1347.375285130427,1223.9583584007437,1347.9292209892646,1345.1756274825675,1398.1461215346285,1341.5385761823468,1375.1146186519607,1376.2078653213903,1359.2405522169654,1353.5892405587535,1360.3478983914597,1342.3827016792561,1314.180447133996,-223.86841029313604,0.0,-0.004231121656692333,-0.009625432262233728,0.12022045168403955
643.9837946666665,1694.6264058038714,1267.6073882477945,1120.2854473294292,1557.2386525951995,1381.711452890072,1350.755054664972,1349.1013586264148,1230.555139905472,1354.398090523231,1351.3657471133497,1405.070004625527,1349.5797030487436,1383.4874776838756,1386.8102768712758,1365.9644914174164,1360.4030920447303,1366.944620429811,1349.9186758179442,1322.847765289985,-208.2743965539591,0.0,-0.030543551175038222,-0.025601826536107215,0.07290216503316564
643.9871279999999,1687.2480785260177,1261.2778001991423,1124.204467902553,1545.2619068114657,1374.0035409061686,1348.3973841571183,1343.4911362484854,1228.3263512029716,1352.2301719109905,1348.9817089392,1403.8460944493968,1349.4990119323375,1384.6603129594935,1388.4959968089397,1363.7947551507648,1358.2175278401737,1364.5763680278155,1348.3378023946227,1322.3018705173681,-178.01297762628064,0.0,-0.06216014682398738,-0.016812297682836732,0.01240313393855835
643.9904613333332,1693.9271894246237,1269.7234045751152,1144.389460476446,1546.5538513224494,1381.591513242447,1360.381110412271,1353.8087808081955,1240.4413895072098,1364.52586693794,1361.1669952266857,1417.6191182907864,1364.1880291813964,1401.3103707063833,1404.472852085562,1376.0169842710227,1370.2273603890203,1376.6325984260377,1360.8946762789724,1335.4895929655263,-163.56235914411872,0.0,-0.08562665547151443,0.01979055109472056,-0.04507675366536835
643.9937946666665,1709.6584891441091,1287.8570488072482,1174.2458828219142,1555.7326708065384,1399.9433341357876,1381.5684137577637,1374.4852630230348,1261.6062022428114,1385.9673829273424,1382.6186957958494,1440.8837741241089,1388.03464021107,1427.409731537397,1429.6838416114401,1397.420378587673,1391.2328017011278,1398.05595475744,1382.4064269548658,1357.1526446094724,-162.90594511503315,0.0,-0.08881022481441714,0.079665608729785,-0.08422229809878123
643.9971279999999,1699.3524137831423,1280.4604706487644,1177.098139174265,1537.801726472092,1394.2009787386694,1376.7060143597532,1369.70792713408,1256.6141921539065,1381.2071479217352,1378.0345608537286,1437.873987146917,1385.440822781713,1426.8175230176196,1429.0749031055702,1392.7129853027786,1386.022658643973,1393.6639505115593,1377.6416832388327,1352.26956400688,-146.38816226667592,0.0,-0.0669833557393378,0.15161487486120456,-0.09660429679708538
644.0004613333333,1638.8501405514567,1223.2775606020482,1127.5389010332424,1469.3053936491647,1340.177928242424,1321.5160765871237,1314.764660681471,1201.3370709073097,1325.9410177744066,1323.2105928815856,1383.8267783731796,1331.9822795804357,1374.6486854096338,1378.518217923063,1337.612588117066,1330.4310988577208,1339.1924716217973,1322.4086433867965,1297.0815123472853,-96.3723831915728,0.0,-0.02568198038094146,0.22052809797953873,-0.08369787895712161
644.0037946666666,1553.4966480843163,1141.6261899564604,1050.20926229917,1376.8584471739873,1262.9360233692983,1241.2866795495847,1234.8025604416307,1121.106341113706,1245.4910669846586,1243.5833761708066,1303.8242165238587,1252.9722873618462,1296.0677900645487,1303.2169902800224,1257.425074204871,1249.8883440553936,1259.8718978121278,1242.135521534316,1217.480305375664,-40.78598958293749,0.0,0.021225721576545387,0.27089916132289826,-0.05540303901336039
644.007128,1506.2175870115007,1098.4466310291014,1007.8672333127377,1324.9390587520666,1224.8470105600031,1198.913532748245,1192.861119363475,1078.715663514699,1202.848170839105,1202.1828961251872,1260.9791011175625,1211.389622828769,1254.320163253076,1265.5916354832214,1215.0715366391623,1207.4249080520462,1218.4738860291916,1199.8776374033364,1176.7556689737164,-41.68557251828872,0.0,0.057437791611004076,0.290293071792416,-0.025012340771127975
644.0104613333333,1541.778776068911,1138.4845812647936,1045.495877127597,1359.7297209532462,1269.8627756930175,1239.106543901666,1233.9360782030435,1118.79299446629,1242.8788402219234,1243.753700082327,1300.578293680518,1251.9611491869985,1294.7235809982371,1309.472140903601,1255.2845006940324,1247.85235564503,1259.5419714269844,1240.466666639561,1219.564981980361,-139.68154304318293,0.0,0.07131374143712829,0.27224774795788953,-0.0034046413673645783
644.0137946666666,1641.5405961694537,1242.9812996409655,1144.9339519199775,1463.5267103070544,1378.3984850258068,1343.122915965182,1339.5492518094202,1222.6626561145893,1347.041394484807,1349.4508532442446,1404.5872028980448,1355.8501853658602,1399.118078228707,1415.054660155406,1359.3360758041442,1352.4822863567833,1364.175153097092,1345.1843518639516,1326.6471906840552,-302.981508168999,0.0,0.06077845714180912,0.21818407312953592,0.004769592117748096
644.017128,1732.330570355481,1338.5529019802093,1233.7446472153974,1563.4879794995923,1476.477707546443,1437.688914122392,1436.5578239010404,1317.1814614412456,1442.2548963577847,1445.7865714563864,1500.299496127435,1449.6403330484027,1494.5757818905317,1508.2448941197642,1453.9581700550666,1448.0342238074163,1459.0162179739705,1440.650492820627,1423.9786550408396,-437.06071915210345,0.0,0.03370259433670393,0.13786529113998855,0.0016479676767641271
644.0204613333333,1742.4731542515126,1353.30444512489,1241.2787680547567,1587.7372070508673,1492.076292180041,1451.136562932989,1453.2292338900882,1330.6990160204605,1456.9516658127231,1460.8335831345435,1516.279280932933,1461.5866607761493,1509.4589843906106,1517.2086641212659,1467.4798562472724,1462.7558538681685,1472.4355879631878,1454.975318506039,1439.2669954955268,-456.69911738326107,0.0,0.0037170669305695674,0.048042234064470696,-0.006065610495038016
644.0237946666666,1658.467561668288,1273.613046303747,1155.256813170818,1522.1663571163026,1411.9756358015811,1370.1737119766458,1375.9774004887581,1249.805147205002,1377.771536820609,1381.0675205532639,1439.0745037325378,1378.4621069302939,1430.2276022796575,1429.291826983407,1386.6005895422154,1383.1895419926977,1391.2902065575531,1374.5996352023737,1358.991430404004,-355.836676745423,0.0,-0.016264237253289376,-0.030825574619208117,-0.010667989585306977
644.027128,1535.445149377359,1154.637514327779,1031.9316139923492,1420.933701426316,1292.1216381358017,1250.3444291555884,1259.8156528473296,1129.949058949046,1259.9994895836949,1261.873225745756,1323.731957183335,1256.0000289935056,1311.9947086079637,1301.2479476670296,1266.855537597039,1264.6563635191008,1271.304682538057,1254.8532713461047,1238.898501267092,-208.49644409028613,0.0,-0.019454349170807662,-0.07946329136567123,-0.006869061620351271
644.0304613333333,1450.8463938242721,1073.964512415654,949.3818751356772,1360.1082554881375,1210.948531052434,1169.6082262922896,1181.9840433114591,1049.139520996565,1181.187155125758,1181.1308223083383,1247.4743277936573,1172.381683914211,1232.2113106604002,1212.327136335426,1186.1988364499166,1184.8817993641464,1190.5394880652361,1173.611170304468,1157.389406693166,-103.02186889293361,0.0,-0.006876616976693554,-0.08522741256827035,0.006143639153583871
644.0337946666666,1440.1027926958004,1067.209321788523,942.9320791599497,1373.4099085566172,1204.6373115696142,1163.874652470784,1177.6314122943188,1043.4024854194708,1176.7750278920544,1174.7309609938452,1245.3537361906588,1163.6805303283186,1226.316766372462,1199.3518357687844,1180.5389344431608,1179.5857263659454,1184.848638339008,1166.8437764058426,1150.7827820269158,-75.24575071322462,0.0,0.015198043724747225,-0.04624778031343075,0.024745669630764397
644.0371279999999,1473.4641428869518,1104.7702549305466,981.9948911532007,1429.338936052729,1243.6793257380766,1203.6970818372974,1216.7637080878756,1083.312924711278,1216.8928023555236,1213.2507531721715,1287.119556082136,1200.5303192566557,1264.57902578818,1233.2306375555254,1220.4304038589703,1219.2281864417541,1224.5836394331677,1205.2658660674322,1189.8332438951957,-98.13158463420751,0.0,0.04010121593469018,0.02754239927149519,0.04293755709209289
644.0404613333333,1495.0587668245075,1130.858013622867,1009.4251254075926,1470.7194962007804,1271.939742842998,1233.2527929528999,1243.4970080548985,1112.950229385764,1245.440730291545,1240.9368692400183,1316.42435974821,1227.1427687034047,1291.221464720169,1258.0755394399264,1250.0520458330188,1248.020111521209,1253.67209726616,1233.2508241186802,1218.7142239867987,-125.61444763864236,0.0,0.06466726337218875,0.11701245573725091,0.05526848777856157
644.0437946666666,1480.7444857871883,1121.3496748450493,999.8139432800164,1472.9310401581056,1264.702498500421,1228.1803980997365,1234.0191513929058,1107.8749961827082,1237.9969290215522,1233.562954121377,1308.8430920498213,1219.19241279681,1282.3126704366555,1249.3253739164547,1245.0440112081092,1241.7478944541378,1247.5892037312424,1226.626114984445,1212.9798492114542,-142.69477709764124,0.0,0.08987570454952047,0.19900543237509308,0.05905555644883599
644.0471279999999,1453.7981596111963,1099.4892714739144,975.6217080089815,1459.6208098778575,1244.5942628003827,1211.3168580657712,1212.1819918569495,1090.973051365475,1217.574335887124,1214.1834876886,1287.6386342644723,1199.5669570462724,1261.3918180951066,1229.7008349881812,1228.245220009489,1223.4548643883145,1229.1961112752522,1208.406635981902,1195.426986593613,-176.27694442291326,0.0,0.11836151485516347,0.2523595459659229,0.05501129015900803
644.0504613333333,1448.9658887598343,1099.9459068683964,971.5716975531018,1466.4347958774028,1245.8288222169585,1216.8370463914434,1213.2714534180354,1096.5254119401627,1218.7356518047864,1217.2688204164256,1287.7679840435694,1202.4950235731835,1263.3789771569918,1233.393804023524,1233.8323984126832,1227.521127225884,1232.907891907051,1212.9490355226212,1200.2846340740336,-259.562936232438,0.0,0.15088885359181625,0.26337066779089235,0.04645000320762989
644.0537946666666,1471.4916746528238,1127.857799596497,993.8329148819972,1499.6344097199726,1273.3889262714952,1249.3895808918005,1242.7359572065757,1129.1990028658495,1246.682037036649,1247.8076829784518,1314.8137661901144,1232.6861241376503,1293.497777344091,1265.1312354976499,1266.45464068186,1258.7798178579428,1263.780614252398,1245.0883215326255,1232.3284556986769,-386.2662913597123,0.0,0.18409347633649048,0.22952073977131895,0.03780903065791217
644.0571279999999,1494.0081001823155,1155.7587685875874,1016.7546048497775,1532.7205377701573,1300.016254910628,1281.0941059113302,1272.931786555298,1161.0228426926212,1274.1902823886169,1278.242960032485,1341.7971678536487,1262.3654554302475,1324.177870750927,1297.078822534268,1298.2303790328501,1289.5392121778827,1294.3962411805999,1277.1024591429489,1263.8210947333816,-503.7413037250233,0.0,0.21060731683259087,0.1602518400060209,0.03315557076256406
644.0604613333333,1486.9908054890914,1154.0837167538089,1012.7837808547436,1536.8184567642309,1296.6544983487997,1282.0914841287404,1273.6636055592048,1162.0648998290908,1272.0748770166315,1278.9401491832004,1339.5907153091273,1261.8621393799945,1325.6270960416573,1299.3373947218345,1299.298893965472,1290.161721415691,1295.2615295300463,1279.2057506118222,1264.9945201574574,-556.3745771474069,0.0,0.22127945539408994,0.07413182435740487,0.03501996549988955
644.0637946666666,1447.5744125973517,1120.0258356832733,980.4851524495078,1509.5178589453726,1261.1107066821705,1249.4321652159335,1241.270706535893,1129.4177514702915,1237.9465926599137,1246.9969101126999,1305.7078772455043,1228.4842507494757,1294.7898339486815,1268.8254778365713,1266.7101821127094,1257.9402603433732,1263.5530339255974,1248.3921448312367,1232.88122110853,-534.5609004645412,0.0,0.20840673567900597,-0.006806150877320047,0.043647194234125636
644.0671279999999,1400.2075149987284,1078.193869727966,944.479252408596,1475.5228094546103,1218.4602962337638,1207.7555191061977,1199.6071299076834,1087.8156459157158,1196.742838744969,1206.8861462963293,1264.925974721099,1187.1180565562336,1256.087089516874,1229.985724443387,1225.1042637344144,1217.7149169203803,1223.7253191533155,1209.1185651970222,1191.9772793329432,-476.0938040368227,0.0,0.16872222781605675,-0.06348505493574216,0.056728066375502526
644.0704613333332,1370.8646206265375,1054.7728285048192,929.4099233654621,1460.7864019035678,1195.0199597566998,1183.4500395581988,1174.4938754313796,1063.6638262321826,1174.7779081106837,1184.6558086293253,1243.4454350232518,1164.2840565748775,1235.6194510264622,1208.986902862023,1200.87010396255,1195.9476675167389,1201.7179239573009,1187.5248104642053,1168.4488445503755,-421.41654009648926,0.0,0.10513622482529976,-0.08474920556911589,0.06977587994601592
644.0737946666666,1360.377022197421,1050.7626095930816,933.7034348099345,1465.747428706038,1191.5584338865876,1177.8528021781576,1167.1253799411497,1058.2184313321804,1172.9271399952454,1181.237769621342,1242.14153400138,1161.274411454628,1234.4123385046378,1206.9620887146943,1195.3443291900376,1193.8555843176462,1198.3083836440135,1184.7146808962077,1163.4301000333814,-376.28058003407534,0.0,0.026735380462881136,-0.06953981184284481,0.07732547249912991
644.0771279999999,1345.3998213465375,1042.8486345141641,931.4782333178748,1466.289564975144,1184.3164591302616,1168.041852710153,1154.9466861334072,1048.4924532905256,1167.515403023652,1173.3700973734854,1237.445531611284,1154.9613140096862,1229.2645153015624,1200.8215072899497,1185.6043034089664,1188.1899075357487,1190.0955437689777,1177.60020133739,1153.920115819691,-321.5145541686055,0.0,-0.05296419242014672,-0.026116105919160394,0.0748643914084961
644.0804613333332,1308.841925023363,1013.7736367195304,903.9635758664975,1444.3113326617965,1155.6191410705287,1137.1098486674023,1121.8653314152866,1017.6167954878512,1140.770128857177,1143.962411508683,1211.7257908750805,1128.1459575349663,1203.052752213266,1173.5172860157859,1154.7427801009508,1161.5598001642607,1159.9119789405436,1149.162174936802,1123.1005321290504,-251.72039757325638,0.0,-0.11923671420756664,0.030958473956175608,0.06088257072750334
644.0837946666666,1265.6098395627846,978.0874029848172,865.767365134493,1413.7203645947802,1119.807350233408,1099.8271594539942,1083.6898351667369,980.4473207300631,1106.6905771271254,1107.7814520954428,1179.0602190354934,1095.3035822679858,1170.3507609709725,1139.667339660496,1117.5308735118576,1128.1903983896743,1122.5170835780273,1114.0421306508754,1085.934338336599,-194.76041960569776,0.0,-0.1601791505700949,0.08492733050049306,0.0379774642386219
644.0871279999999,1249.0879969207313,968.6993139672944,851.1894065162014,1407.1755174502118,1109.811244436102,1089.1479411462215,1074.2848479944819,969.9531316413451,1097.7264348462704,1097.917037548959,1171.8441103767077,1089.1369326595573,1163.830970715897,1132.0180288106017,1106.9230689239503,1120.5361925774719,1111.0360717244305,1104.973535763642,1075.521898876963,-189.84641431926366,0.0,-0.1702305021389427,0.12099816585541148,0.012140635319752967
644.0904613333332,1269.5757674721476,995.4363188429272,871.9890120785673,1434.7194243573583,1135.6029236386244,1114.77259471615,1103.7803779426013,995.7614963219603,1123.4388918536852,1124.2713946271474,1199.4539867393808,1119.1513080553582,1192.7740941143252,1160.0130028386511,1132.619195889117,1147.9433446055536,1135.426392983409,1131.3420695690052,1101.530626326679,-246.9471568127544,0.0,-0.15160390926075976,0.12988902487749962,-0.00961549083382736
644.0937946666666,1294.3320486669713,1025.2206855918337,896.6832640718877,1463.916559745679,1164.2654177150546,1143.375656672368,1138.5992196228183,1024.4881889872925,1150.7403974539498,1153.7090361172573,1228.5717423582344,1151.882709579948,1223.4027939838757,1190.1111867305542,1161.2931044265615,1176.9641291330258,1162.6457758800068,1159.525277917402,1130.4136485261704,-329.05972138080324,0.0,-0.11292702977031199,0.11025755211539953,-0.02203548959770009
644.0971279999999,1277.2301607153574,1011.8153503296844,879.7266823966416,1449.4548974893482,1149.7043195984,1128.4413304428517,1131.3188063273446,1009.6519934498143,1133.6565032645792,1139.8225403526462,1213.0498907391825,1140.725435231938,1208.9449005114898,1175.7537958578869,1146.4291839739349,1161.246725945873,1146.4729302506412,1142.9119911666157,1115.368339152702,-379.22847579178654,0.0,-0.0659270763138822,0.06926649114974696,-0.023445696135679126
644.1004613333332,1208.2845573382874,945.3476347745585,810.9437039126644,1382.4165886335015,1082.1908332409262,1059.9118789203737,1070.5244073517,941.2727353770317,1062.8214296458523,1072.5273462552836,1143.4339755203148,1075.5458579320698,1139.456180723277,1107.084736314596,1077.97061500413,1091.1648076718798,1077.145591123468,1071.6964322871459,1046.1425713961935,-372.07102386124154,0.0,-0.021939073630758157,0.02061099657115674,-0.01605227899937513
644.1037946666665,1129.9737671766334,868.5304301389142,732.0789775238846,1306.1715778669227,1004.6001462807998,980.5405069909388,997.4465059386598,862.1178973567971,981.6241988397715,994.3954765426109,1063.0237652470723,998.9725984751099,1058.14582488102,1027.2461845008493,998.671195151584,1010.0505912548767,997.6705807228141,989.2331525341326,965.4724529972485,-339.62450467709425,0.0,0.010395334788746085,-0.01975271237068164,-0.0048157893623420765
644.1071279999999,1102.4944856590346,841.7751608514634,702.4919774690513,1281.2146803472785,977.5237725288782,951.0826594188665,971.4525615717276,832.8777258633495,951.1986415763823,965.8845353954167,1032.73756489866,971.5380879810766,1026.3529812974734,997.4092173816952,969.2860715668813,979.1905848899411,968.9445224206727,957.0565019557347,934.2564697667698,-339.3654751820163,0.0,0.026051423057547658,-0.03873714384509758,0.00468932705124968
644.1104613333332,1150.1522951808045,889.4935003667778,746.0636637846036,1331.406412475596,1025.567144463194,996.5572776628945,1016.6012259283619,878.5184211079791,996.5693092513382,1011.6957069282091,1077.211590760901,1017.9590114860246,1069.5545386334738,1042.8698801982669,1014.8335823189041,1023.8945345136797,1015.956005988105,1000.8609729088877,977.7473047441578,-391.8868338219154,0.0,0.023720383702075725,-0.03013658256547128,0.0086348399189973
644.1137946666665,1237.30600126322,976.0636486365778,827.5389132747611,1420.170553236815,1113.3114565134517,1082.034657173515,1097.683320019814,964.1410552190213,1082.4704421866736,1096.6873541021241,1160.7193769314717,1103.0327183037225,1153.016487678758,1128.76457251677,1100.3839319685228,1109.186804959871,1103.5668952230421,1086.0272144937658,1061.2845212765812,-454.25899131198634,0.0,0.005526366802762946,0.003951064675920161,0.006452416753482807
644.1171279999999,1296.6345805179512,1034.2095636274612,880.8687923567305,1479.3131162272382,1173.6725265158907,1140.7576550673684,1148.4873371067856,1023.0575932218225,1141.6440143282266,1154.102233113268,1215.6781952604183,1159.9178173717391,1209.9579241760302,1188.2455518472275,1159.1803081666058,1167.9810137581026,1164.693140440765,1145.6287359152948,1118.4035863628656,-461.1885060755024,0.0,-0.02359493519091876,0.054565560421263655,0.0008778887859223013
644.1204613333332,1287.5206986758158,1023.4967129339412,867.2385259848677,1467.9517629388624,1166.3375394080426,1132.4172126537246,1130.0218144399455,1014.9709407854542,1133.3632510787575,1143.883388077339,1201.367004968181,1148.5376836039725,1199.9860928847734,1180.8875599769126,1150.9136120257099,1159.537210069897,1158.6804653262066,1138.7982922002723,1109.115238084063,-392.75054168150524,0.0,-0.05694403896704226,0.10923298623020081,-0.003275770975577451
644.1237946666665,1231.9167473489242,966.2143456487563,810.2297372318351,1408.5941389947811,1113.5374205802705,1078.9679650012054,1066.023627022077,961.7761800657162,1079.4497953639889,1088.4369141637426,1139.9998308688105,1091.4062834913016,1145.043384874667,1128.606130969704,1097.5377758113523,1105.4934944849906,1107.208246014588,1086.7890786615371,1055.6804134097672,-298.515309495933,0.0,-0.08741942550472993,0.15568423228516134,-0.0010284418819885884
644.127128,1190.473735654743,923.3963850853083,771.19208784651,1363.0109935911064,1075.9448217671707,1040.7813424416336,1018.5984435855688,923.7966797078508,1040.4864494572043,1048.6448825996636,1092.8175560916338,1049.6356238943372,1105.553330159658,1091.8036434823084,1059.4235547153403,1066.1577130516039,1070.4750011689002,1049.3988598314083,1018.6468518877252,-254.19495417493644,0.0,-0.10879955619381071,0.18476136058109205,0.010774349802163113
644.1304613333333,1199.5286544067446,931.6403661596221,785.8222046062649,1368.662028948637,1089.462861581504,1053.7334887859706,1024.7822245649513,936.9362243954256,1052.8082504009305,1060.7762676494335,1096.8579829813766,1059.773342287136,1117.3960806556784,1106.3603121754347,1072.4472193106435,1077.5975966118851,1084.2620676800407,1062.2314802299975,1033.8035037282389,-293.8007612648578,0.0,-0.1165425820481988,0.1921547163413398,0.03209401166767109
644.1337946666666,1233.7444195219186,965.6288862691538,827.014466731375,1400.8162521230697,1127.904730764988,1091.9889232589285,1059.037949641534,975.422074232428,1091.1022957954306,1099.1368612395781,1127.363288609577,1096.3568810870624,1154.6224601488905,1146.3366209030064,1110.774055097601,1114.3132805182195,1122.6783747364086,1099.510023099499,1074.9356783908688,-380.1973937506782,0.0,-0.10811061494862682,0.17903712825246737,0.05961698478306281
644.137128,1234.6469097758572,966.6758675687053,834.1438526163283,1400.8906852867967,1131.8517135777229,1096.6621092078826,1062.0135028923087,980.3803977072208,1096.895096315216,1104.7055813416955,1126.1761513843917,1100.4863283833943,1158.191370401922,1152.6489667482729,1115.5190770296458,1117.7482416055714,1126.813201958773,1102.653378427736,1082.626753729956,-439.36258553977876,0.0,-0.08327732477838178,0.1515068800743694,0.08792976659119359
