absoluteTime,trialTime,deltaTime,trialIndex,eventType,keyboardValue,xKeyHitLocal,yKeyHitLocal,candidate1,candidate2,candidate3,conditionType,currentText,targetText,eyeTrackingStatus,DesignMatrixCondition
61325.3595117,174.5543,0.0098598,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.3710443,174.5656,0.0113116,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.3828803,174.5775,0.0119004,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.3942142,174.5882,0.0106129,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.4049236,174.5995,0.0113272,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.4173077,174.6113,0.0117832,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.427404,174.6215,0.0102011,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.4382732,174.6323,0.0108536,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.4516229,174.6453,0.0129656,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.4724363,174.6663,0.0210477,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.4801503,174.6747,0.0083542,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.4903659,174.6847,0.0100413,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.5016384,174.6961,0.0113507,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.5141132,174.7079,0.0118455,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.5231396,174.7177,0.009775,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.5356285,174.73,0.0123252,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.5449946,174.7399,0.0098412,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.5566337,174.7511,0.0112408,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.5688604,174.7627,0.0116019,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.5786644,174.7731,0.0103805,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.5906612,174.7852,0.0120977,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.6024807,174.797,0.0118699,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.6144146,174.808,0.0110009,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.6239121,174.8181,0.0100922,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.6350058,174.8294,0.0112743,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.6464974,174.841,0.0116347,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.6574737,174.8521,0.0110405,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.6695257,174.8636,0.0115117,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.6814917,174.8759,0.0123292,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.691532,174.886,0.0100623,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.7013578,174.896,0.0099894,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.7130928,174.9072,0.0112546,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.7242622,174.9191,0.0118399,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.7363177,174.9306,0.011571,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.7472976,174.9414,0.0107521,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.7588376,174.9532,0.0117748,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.7697478,174.964,0.0108469,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.7806782,174.9751,0.011065,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.7917876,174.986,0.0109553,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.8026446,174.997,0.0109965,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.8162174,175.0104,0.0133159,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.8260016,175.0201,0.0097318,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.8363907,175.031,0.0108792,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.8482158,175.042,0.0109898,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.859322,175.0534,0.0114757,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.8703949,175.0646,0.0111975,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.8811718,175.0757,0.0111184,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.8930223,175.0871,0.0113159,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.9028624,175.0972,0.0101404,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.9147271,175.109,0.0118007,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.9253962,175.12,0.0109915,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.9372723,175.1313,0.0112679,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.9478312,175.1419,0.0106419,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.960031,175.1543,0.0124182,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.9739164,175.1672,0.0128996,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.9818799,175.1763,0.0090297,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61325.9910938,175.1854,0.0091443,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.003649,175.1978,0.0124513,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.0137453,175.2076,0.0097986,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.0241375,175.2187,0.0110628,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.0360443,175.2301,0.0114371,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.047673,175.2416,0.0114917,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.0573677,175.2518,0.0101489,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.0710917,175.2648,0.0130087,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.0801868,175.2747,0.0099455,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.0908031,175.2852,0.0104785,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.1031497,175.2979,0.0127233,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.1138867,175.3084,0.0104995,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.1266658,175.321,0.0125508,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.1364121,175.3311,0.0101005,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.1473879,175.3419,0.0108396,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.1596503,175.3542,0.0122649,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.1704247,175.3647,0.0105052,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.1806885,175.3755,0.0108331,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.1924521,175.3869,0.0113147,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.2043803,175.3991,0.0122798,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.2155104,175.4099,0.0107613,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.2263935,175.4209,0.0109991,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.2377147,175.4324,0.011488,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.2487134,175.4431,0.01074,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.2605655,175.4548,0.0116961,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.2715163,175.466,0.0111877,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.2828456,175.4774,0.0114315,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.2938291,175.4882,0.0107669,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.3051131,175.4999,0.0117385,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.3162914,175.5108,0.0108312,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.3275109,175.5219,0.011105,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.33885,175.5337,0.0117866,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.3497121,175.5442,0.0105731,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.3604024,175.5552,0.0109765,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.3714956,175.5661,0.0108461,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.3827418,175.5774,0.0113303,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.3941902,175.5887,0.0112712,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.4085945,175.602,0.0133603,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.4188163,175.6135,0.011508,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.4254213,175.62,0.0065069,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.4355901,175.6301,0.0100915,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.446484,175.641,0.0108902,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.4572439,175.652,0.0109787,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.4747733,175.6688,0.016771,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.4924376,175.6867,0.0179529,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.5019559,175.6965,0.009748,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.5118134,175.7064,0.0099235,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.5223525,175.7171,0.0107319,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.5340723,175.7286,0.0115123,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.5462052,175.7403,0.0116311,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.5570653,175.7518,0.0115413,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.5694883,175.764,0.0121473,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.5796005,175.7744,0.0104966,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.590511,175.785,0.0105401,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.6017536,175.7965,0.011548,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.6151527,175.8097,0.0131502,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.6286854,175.823,0.0133364,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.6377629,175.8322,0.0091296,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.6486483,175.8432,0.0110183,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.6598613,175.8546,0.0114276,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.6733989,175.8678,0.0131565,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.6817639,175.8766,0.0088165,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.6945564,175.889,0.0124705,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.7057538,175.9002,0.0111279,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.7161178,175.9104,0.0101956,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.7267749,175.9212,0.0107963,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.7379212,175.9326,0.011466,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.7485942,175.9427,0.0100785,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.7591481,175.9539,0.0112256,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.7710126,175.9651,0.0112112,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.7815207,175.9763,0.0111093,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.7924866,175.9869,0.0106689,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.8040502,175.9989,0.0119293,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.8154632,176.01,0.0111246,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.8272291,176.0217,0.0116859,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.837341,176.0321,0.0104412,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.8498929,176.0444,0.0122687,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.8604965,176.0553,0.0109018,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.8717885,176.0661,0.010868,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.8826423,176.0773,0.0111777,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.8941406,176.0887,0.0113294,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.9066727,176.1012,0.0125772,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.9164186,176.1112,0.0100071,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.9279521,176.1225,0.0112609,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.9399967,176.1348,0.0123521,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.9504282,176.1447,0.0098304,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.9606507,176.1554,0.0107643,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.9728411,176.1671,0.0116831,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.983226,176.1779,0.0107908,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61326.9942288,176.1888,0.0108444,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.0060162,176.2005,0.0117477,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.0170359,176.2118,0.0112987,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.0278336,176.2221,0.0103323,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.039009,176.2338,0.011685,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.0498797,176.2444,0.0105748,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.0613327,176.256,0.0116184,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.0735087,176.2679,0.011893,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.0828995,176.2776,0.0097223,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.094476,176.2888,0.0111494,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.1058723,176.3002,0.0114674,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.1157333,176.3106,0.0103245,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.1276816,176.3221,0.0114925,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.1412744,176.3359,0.0138193,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.1493574,176.3439,0.0080566,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.1602221,176.3549,0.0109667,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.1724659,176.3668,0.0118568,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.1820241,176.3768,0.0100051,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.1943992,176.3889,0.0121668,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.2050029,176.3997,0.0108138,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.216463,176.4109,0.0111465,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.2269829,176.4215,0.0106246,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.2381513,176.4328,0.0112925,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.2505821,176.4449,0.0120992,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.2603431,176.4549,0.0099446,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.2719158,176.4664,0.0115738,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.2848859,176.4792,0.012815,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.2951117,176.4896,0.0103465,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.3049663,176.4996,0.00999,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.3166754,176.5109,0.011332,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.3284426,176.5225,0.0115846,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.3388694,176.5329,0.0104275,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.3501689,176.5442,0.0112362,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.361095,176.5557,0.0115251,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.3732656,176.5668,0.0111116,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.3830612,176.5771,0.0103331,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.3941205,176.588,0.0108665,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.4069339,176.6007,0.0126676,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.4164582,176.6108,0.0101398,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.4294605,176.6231,0.0122827,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.4386229,176.6326,0.0095466,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,0
61327.4488118,176.6425,0.0098866,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,1
61327.4590037,176.6532,0.0106335,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,1
61327.4711745,176.6653,0.0121287,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,1
61327.4811228,176.6752,0.0099431,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,1
61327.4919573,176.6862,0.0109325,5,,,-inf,-inf,the,you,this,Sweyepe,,The other patrons were taxi drivers and art students and small shopkeepers,Available,1
